Tweet,Label
其實台巴賤畜造核彈難度不大，只是這幫畜生以及它們的畜生爹美國不敢讓它造。,Hate-speech
想尝试网调嘛，私信沟通，不问地址不线下，尊重隐私，中轻度指令，重在引导，适合新手(如不及时回信，请等待) #母狗 #调教 #sm #露出  #羞辱 #萝莉 #骚货 #反差 #淫荡  #贱 #淫荡 #奴 #肉便器 #文爱 #女m… ,Neither
它是轮子台🐸民逗缝合怪,Abusive-only
你不配用汉字，日本鬼子，你真替日本人丢脸,Hate-speech
四野里日本鬼子很多的，东京居然还有三十八军战友会,Abusive-only
"能让你这种废物洋垃圾从此不敢去中国, 也是好事一桩.",Abusive-only
RT :  政府这种对外政策我们国内也经常质疑和调侃并且批评，至于效果如何我不是广东人，无法说明。其次说尼哥是因为习惯了，就好像我们平时叫印度人阿三，叫越南人猴子，叫俄罗斯人毛子一样是一种长年累月下来的代称，很多不歧视他们的人也这么…,Neither
也是哈，台蛙毕竟天下第一，中共怕的要死 ,Abusive-only
博士都信轮子，读这么多书干什么,Abusive-only
天哪，我一直以为印度人最牛逼了，我的知识面太窄了。,Neither
南無阿彌陀佛,Neither
中國和平外交，不會主動出手，除非你來侵略，像某三，還有越南猴子，直接快推到首都了，沒意思，周圍的小魚小蝦沒必要欺負,Abusive-only
苹果公司完了，印度人去了，这个公司就要在咖喱味中日薄西山了,Hate-speech
港灿，活该，好好的自由文明的大英帝国不愿意呆，非要哭爹喊娘回来支那大粪坑，不是活该是神马？港灿的哭日子刚刚开始，慢慢享受吧。你这种脑残根本理解不了。,Hate-speech
26 况且，我们的软弱有圣灵帮助；我们本不晓得当怎样祷告，只是圣灵亲自用说不出来的叹息替我们祷告。罗马书 8:26 CUNPSS-神 ,Neither
老胡为了防止中国拿到F117残骸，把使馆炸了,Neither
同支那冇乜可以講嘅,Hate-speech
好喔，小心臭臭喔,Neither
RT : 他的名字是什么呢，直接说出来嘛没关系的🤗(腊友：他的名字打不出来一定是因为资本的力量😭😭😭) ,Neither
出差跑了一天回酒店躺在浴缸里泡个澡喝杯威士忌顿时觉得活过来了,Neither
黑鬼就是白人养的狗，让它咬谁他咬谁。,Hate-speech
台湾的民主与繁荣让我们无数大陆人羡慕，加油，民主台湾！,Neither
去尼玛的，印度阿三。,Hate-speech
不是说奥运圣火永不熄灭的吗？怎么可能？看样子奥委会在吹牛，日本鬼子躺枪。。,Abusive-only
RT : 要那里一个都帅都好看。。不能选。。😍😍 ,Neither
要被調工作ㄌ⋯我也不知道是好是壞好焦慮（但寫文案確實有點乏了⋯說不定是好事吧不知道,Neither
想起昨一哥哥说让我不要再约别人了就约他一个不要约别人哪怕不约他也行就希望我能好好的🐒,Neither
RT : 政虎繼續玩殘香港人!,Neither
一張西貢淪陷相，解釋曬。南越人佢都吾想走。 ,Neither
这就不是真正修行人，不是和尚！假和尚就是俗话的秃驴！也应该下地狱！,Neither
你这个左逼，从来不看欧洲这几年引进穆畜的变化，还在为他们站台！,Hate-speech
印度人到底把我的求职信息卖到哪里去了 今天连学校邮箱都收到了广告 广告也就算了还都是要求有多年经验和security clearance的 心好累,Neither
RT : 大陸人蛇偷渡嚟香港就捉唔到，難道黑警只識捉香港人⁉️#港共  #save12hkyouths打鼓嶺環保回收場變私煙包裝中心 6人被捕 當中4人兩日前於廣西經水路偷渡來港 分享自 LIHKG…,Neither
你们这些港渣蟑螂，有他妈几个手足啊？还用大陆派兵？香港警察就捏死你们啦！装鸡巴蛋啊，有种赶紧起义，试试国安法是不是吃素的？孙贼，你要不敢才是洋狗杂种呢,Hate-speech
那非洲黑人是谁的后代？,Neither
因爲台蛙歷史學的不好臭港和台蛙网民被白人干了就是死得其所啦，反正他们每天梦想回到殖民时代被洋大人抽鞭子嘛至于中国疫苗给它们也是浪费，还要留着供应塞尔维亚和非洲兄弟呢:D,Hate-speech
大量國家隊死亡日本：屌你老母支那真係咁憎日本？？？2020已經冇咗，仲用日本個名害死人？都係個句未打到埋身人係唔知驚,Abusive-only
当然是让一楼的越南猴子来扫啊。。你要你爹妈一辈子扫厕所吗？,Hate-speech
其實我以為可可傑克是椰子傑克,Neither
台蛙已经被菜菜子驯化完成了，现在一点判断能力都没有了。这事其实很可怕，因为统一是不可阻挡的，但由于这些被驯化的愚民存在，无论是收复过程的困难还是收复后的教化成本，都是个问题,Hate-speech
为什么强国人去到文明国家，会把文明沾污，甚至倒退？,Hate-speech
回来睡不了觉看和尚刷抖音 ,Neither
這姿勢…和尚看到都忍不住…❤️,Neither
RT : 朋友限動對連戰因為罹癌遵照醫囑打 AZ 而被嘲諷的梗圖表示：積點陰德吧。我想他應該完全不知道連戰一家對台灣人做過什麼事。對我來說，這老傢伙活著的每一天都是缺德。,Neither
台蛙小编 是忘了  联电 被美国人狠狠罚款的事了？,Abusive-only
哇塞，居然能在菜省长的推特底下看到这么理智的评论，看来我对台湾人的刻板印象要改变了😂😂,Neither
你错了你不是亚洲人 你身体里流着尼哥的血 那都是你父亲的错,Hate-speech
這圖貼切！,Neither
日本人肚子里面真心话你都知道？真不愧为少年班的天才！,Neither
「如果不知道要怎樣活下去，就為了我而活下去吧。如果不知道你活下去有什麼意義，那麼姑且就把我當做你活下去的意義，把我當做支撐你活下去的支柱吧。」——謝憐,Neither
RT : 真的是要重傳抱貓組太可愛ㄌ叔叔...............🥺 ,Neither
想帮你脱下来🤭,Neither
連續三天都加班心灰意冷（欸等待食物時有個大叔走來跟我說他有方法讓我尼的垂耳立起來他說：用透氣膠帶這樣纏兩三天（他在社交距離外用手比著）真的假的我很懷疑🤨他說：我以前養很多土狗，這樣做耳朵就都立起來了，一定要用透氣膠帶喔… ,Neither
RT : 小粉紅，👇這就是真正香港人精神…😂😂😂😂不一樣的華人，小粉紅有這骨氣嗎？！！ ,Neither
RT : 2019 06 16 ，我們的日與夜....這是二百萬香港人，對暴政發出的咆哮，你還好嗎❓ ,Neither
RT : 把對話修正了重發一下!再次講好好看的AU........謝謝大大好香的文......🙏🙏🙏 ,Neither
很難抉擇🤔🤔,Neither
同样逻辑还有：为啥这几个印度人要轮奸她？,Neither
教你们怎么挑西瓜，学着点！ ,Neither
怼的不到位，美国总统是民选的，谁的支持率高就是谁的，还有黑人和白人也没有来国内当过主席，真是伤敌八百，自损一千！,Neither
RT : 这个视频告诉我们：面对屠夫，躺平或许可以躲过最初的挨刀但终究难逃一死。 ,Neither
看上去是白人的頭髮...,Neither
RT : 这货在大陆早被罢免了😅😅😅台湾人一人一票就选出来这么些玩意，还得意🧶？🙃🙃🙃 ,Neither
想被射屏直接私哦，最好是色一点撩一点的小姐姐哦～#射屏,Neither
印度人那么瘦，没啥油,Neither
应该是挂了，轮子的垃圾邮件说继承李大湿的“遗志”,Abusive-only
到底！！！今天是怎樣！！！！,Neither
应该争取黑人和西班牙人的支持。,Neither
流放非洲大陆拯救黑人去吧这个女的,Hate-speech
RT : 台湾桃园网友连线柳杰克：疫情怎么让我从绿变红😅😅😅其实我也是因为疫情改变了三观😜 ,Neither
每次被问应该都是这种感觉了 🙂🙂 ,Neither
你在美国骂黑人是尼哥，低等物种试试看,Neither
不太一样。那位白人“替”死人投票，而且是党干，属于知法犯法。那位黑人是以自己的身份投票，不知道自己没有投票权，属于无知犯法。但是都是违反本州的选举法。,Neither
穆斯林可以说阿拉伯语，拉丁裔可以说西班牙语，非洲裔和白人说英语。但是，亚裔说什么语言？人口又少，文化和语言又很乱。,Neither
RT : 网易人的提问，很有道理啊！ ,Neither
道士没有和尚赚钱，尼姑依然是黄昏产业。,Neither
你是说妹妹嘛,Neither
RT : 他这么说都没有被得病，我那么维护党的私密咋就多次封我的号捏😓 ,Neither
hhhh这么气人的吗！我也去体验下,Neither
不當將軍出家當和尚從大富大貴走向非凡的一位法師,Neither
可能印度人来过,Neither
RT : “在这部法律的震慑下，‘港独’‘黑暴’等现象大大减少，香港市民基本恢复了正常生活。”谈到香港国安法实施以来的成效，香港特区政府保安局局长李家超说。 ,Neither
哇，这么火爆,Neither
港废包得他妈都不认识了，你还在这洗。你这是用钢丝球刷，知道不？,Hate-speech
B格好高！全场佩服！包，也，壕！,Neither
2021年了，怎么还有人把欧美的排名当回事？哦，是台蛙呀，那没事了。,Abusive-only
台蛙暴殄天物！一下撞毁两架军事博物馆藏品。可惜可惜！,Abusive-only
他們每天在後山埤捷運站放腳踏車給大家看！！我看到就煩！！無聊的要命！所以我很討厭蕭國明的人！你們慢慢弄我永遠不會跟你們有關係。,Neither
独自撑伞的日子也一定要顺顺利利. ,Neither
媚黑?尼哥吗 阿这,Abusive-only
"此言差矣你試下倒轉係港女搵大陸人/鬼佬, 仲唔俾人屌話貪錢/食洋腸",Neither
從小受歧視、在戰爭中失去雙腿⋯訪台送疫苗的美國參議員，她如何靠著戰士精神翻轉命運？｜數位時代 BusinessNext ,Neither
？？？你当日本人都是傻的么？,Neither
所以是拜登承认台蛙独立了，还是菅义伟承认台蛙独立了？说说看,Abusive-only
差不多得了😅，怎么不被你美国爹养的尼哥在地铁里打死😅😅😅,Abusive-only
✅念佛重要的是什麼❓✅為什麼念阿彌陀佛佛號的功德無量無邊❓✅念佛很久了，好像沒什麼功德、感應，原因在哪裡❓⭕️請看淨空老和尚開示➡️　,Neither
逼九你班港燦打科興疫苗接種︱澳門即時停打BioNTech復必泰稱包裝有瑕疵 傳香港亦叫停,Abusive-only
搞笑，黑人有黑人的历史文化，白人有白人的，黄人有黄人的你要说执念，那就是别瞎胡闹搞出不伦不类的东西你让黄人白人演马丁路德金演奥巴马，我也不愿意啊？,Neither
我一个强国人，我都没法从外表上区分强国人，韩国人，日本人，台湾人，香港人，马华，新家坡华，泰国人，越南人等品种，亚裔细分在米国当然不好使啊。,Neither
不是西方是小共同体体制，而是他们建设大共同体体制失败了，才不得不分裂成一个个小共同体......罗马帝国为了帝国的统一付出了巨大的牺牲大量的妥协，把公民权不要钱的分发，查士丁尼甚至顶着大瘟疫也有拼命的把帝国西部打回来，只是他们不幸的失败了而已。,Neither
RT : 给朋友的本画的插图💕 ,Neither
关于法扎，我真的已经过一个人可以接受法扎，一个意大利人演的法国人拿法语写的奥地利人的故事，但是不能接受汉密尔顿，因为白人的故事只能白人演。,Neither
RT : 发发四张图是我一两个月前画了准备做手书的，拿来用了 ,Neither
港灿不是挺厉害吗？怎么不行了？,Hate-speech
所以这就是高华们令人作呕的地方。自以为是，用莫名其妙的逻辑强暴中国大陆的人，意见不一致的海外华人。以为自己拥有自由和民主，结… ,Neither
RT : 美國警察是否應該考慮專門僱用黑人警察來處理黑人暴力?! 繞過種族問題?🧐 ,Neither
王刚师傅莫名中枪。。。,Neither
支那人真恶心,Hate-speech
RT : 成熟阿姨的风情，如醇酒香溢总是难以忘怀 ,Neither
出軍，三八，二二八，清理中共及港燦。,Hate-speech
東尼哥這照片很像打工的大學生 🤣,Neither
喜闻乐见！,Neither
台湾岛是宝岛，亲日媚美的台湾人什么都不是，连美分的称号都不配。,Neither
中华民族的事情不需要几个洋垃圾或者香蕉垃圾在这里哔哔,Hate-speech
整个教育系统都被左派把持着，一个学年老师带着读过的书全都是主角为黑人的书，只有一篇是中国小孩当主角。没有读过一本白人 一本西语裔主角的书2019年人口结构统计，美国非裔人口4822万人，占总人口14.7%，为什… ,Neither
